Type;Node;Parameter;Value;Person;Generated_Image_Path;Real_Image_Path;Cosine_Similarity;L2_Distance;Same_Identity
bypass;LoraLoaderModelOnly;N/A;N/A;katherine_johnson;C:\Users\tonir\TFG\outputs_refacer\bypass\LoraLoaderModelOnly\katherine_johnson_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\katherine_johnson_foto.webp;0.1545;1.3004;False
bypass;LoraLoaderModelOnly;N/A;N/A;lady_gaga;C:\Users\tonir\TFG\outputs_refacer\bypass\LoraLoaderModelOnly\lady_gaga_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\lady_gaga_foto.webp;0.3587;1.1325;False
bypass;LoraLoaderModelOnly;N/A;N/A;lebron_james;C:\Users\tonir\TFG\outputs_refacer\bypass\LoraLoaderModelOnly\lebron_james_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\lebron_james_foto.jpg;0.1819;1.2791;False
bypass;LoraLoaderModelOnly;N/A;N/A;mae_jeminson;C:\Users\tonir\TFG\outputs_refacer\bypass\LoraLoaderModelOnly\mae_jeminson_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\mae_jeminson_foto.jpg;0.056;1.374;False
bypass;LoraLoaderModelOnly;N/A;N/A;maria_montessori;C:\Users\tonir\TFG\outputs_refacer\bypass\LoraLoaderModelOnly\maria_montessori_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\maria_montessori_foto.jpg;0.09;1.3491;False
bypass;LoraLoaderModelOnly;N/A;N/A;marie_curie;C:\Users\tonir\TFG\outputs_refacer\bypass\LoraLoaderModelOnly\marie_curie_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\marie_curie_foto.jpg;0.2643;1.213;False
bypass;LoraLoaderModelOnly;N/A;N/A;marilyn_monroe;C:\Users\tonir\TFG\outputs_refacer\bypass\LoraLoaderModelOnly\marilyn_monroe_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\marilyn_monroe_foto.webp;0.3382;1.1505;False
bypass;LoraLoaderModelOnly;N/A;N/A;maya_angelou;C:\Users\tonir\TFG\outputs_refacer\bypass\LoraLoaderModelOnly\maya_angelou_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\maya_angelou_foto.jpg;0.3333;1.1548;False
bypass;LoraLoaderModelOnly;N/A;N/A;messi;C:\Users\tonir\TFG\outputs_refacer\bypass\LoraLoaderModelOnly\messi_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\messi_foto.webp;0.3374;1.1512;False
bypass;LoraLoaderModelOnly;N/A;N/A;michelle_obama;C:\Users\tonir\TFG\outputs_refacer\bypass\LoraLoaderModelOnly\michelle_obama_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\michelle_obama_foto.jpg;0.2787;1.2011;False
bypass;LoraLoaderModelOnly;N/A;N/A;morgan_freeman;C:\Users\tonir\TFG\outputs_refacer\bypass\LoraLoaderModelOnly\morgan_freeman_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\morgan_freeman_foto.webp;0.2798;1.2002;False
bypass;LoraLoaderModelOnly;N/A;N/A;mrbean;C:\Users\tonir\TFG\outputs_refacer\bypass\LoraLoaderModelOnly\mrbean_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\mrbean_foto.jpg;0.4566;1.0425;True
bypass;LoraLoaderModelOnly;N/A;N/A;nikola_tesla;C:\Users\tonir\TFG\outputs_refacer\bypass\LoraLoaderModelOnly\nikola_tesla_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\nikola_tesla_foto.jpeg;0.3918;1.1029;True
bypass;LoraLoaderModelOnly;N/A;N/A;rafa_nadal;C:\Users\tonir\TFG\outputs_refacer\bypass\LoraLoaderModelOnly\rafa_nadal_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\rafa_nadal_foto.webp;0.212;1.2554;False
bypass;LoraLoaderModelOnly;N/A;N/A;reina_elizabeth;C:\Users\tonir\TFG\outputs_refacer\bypass\LoraLoaderModelOnly\reina_elizabeth_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\reina_elizabeth_foto.jpg;0.2596;1.2169;False
bypass;LoraLoaderModelOnly;N/A;N/A;rey_felipe;C:\Users\tonir\TFG\outputs_refacer\bypass\LoraLoaderModelOnly\rey_felipe_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\rey_felipe_foto.jpg;0.174;1.2853;False
bypass;LoraLoaderModelOnly;N/A;N/A;sylvester_stallone;C:\Users\tonir\TFG\outputs_refacer\bypass\LoraLoaderModelOnly\sylvester_stallone_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\sylvester_stallone_foto.jpg;0.194;1.2697;False
bypass;LoraLoaderModelOnly;N/A;N/A;yayoi_kusama;C:\Users\tonir\TFG\outputs_refacer\bypass\LoraLoaderModelOnly\yayoi_kusama_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\yayoi_kusama_foto.webp;0.5399;0.9593;True
bypass;PhotoMakerEncode;N/A;N/A;agatha_christie;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\agatha_christie_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\agatha_christie_foto.jpg;0.3061;1.178;False
bypass;PhotoMakerEncode;N/A;N/A;alan_turing;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\alan_turing_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\alan_turing_foto.webp;0.3414;1.1477;False
bypass;PhotoMakerEncode;N/A;N/A;albert_einstein;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\albert_einstein_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\albert_einstein_foto.jpg;0.2501;1.2247;False
bypass;PhotoMakerEncode;N/A;N/A;alexia_putellas;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\alexia_putellas_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\alexia_putellas_foto.webp;0.2618;1.2151;False
bypass;PhotoMakerEncode;N/A;N/A;charles_dickens;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\charles_dickens_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\charles_dickens_foto.jpg;0.2006;1.2644;False
bypass;PhotoMakerEncode;N/A;N/A;cristiano;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\cristiano_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\cristiano_foto.webp;0.1552;1.2999;False
bypass;PhotoMakerEncode;N/A;N/A;dolly_parton;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\dolly_parton_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\dolly_parton_foto.jpg;0.1348;1.3155;False
bypass;PhotoMakerEncode;N/A;N/A;freddie_mercury;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\freddie_mercury_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\freddie_mercury_foto.jpg;0.2609;1.2158;False
bypass;PhotoMakerEncode;N/A;N/A;grace_kelly;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\grace_kelly_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\grace_kelly_foto.webp;0.4979;1.0021;True
bypass;PhotoMakerEncode;N/A;N/A;jackie_chan;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\jackie_chan_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jackie_chan_foto.jpg;0.1287;1.3201;False
bypass;PhotoMakerEncode;N/A;N/A;jane_goodall;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\jane_goodall_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jane_goodall_foto.jpg;0.3584;1.1328;False
bypass;PhotoMakerEncode;N/A;N/A;jrr_tolkien;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\jrr_tolkien_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jrr_tolkien_foto.webp;0.0193;1.4005;False
bypass;PhotoMakerEncode;N/A;N/A;katherine_johnson;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\katherine_johnson_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\katherine_johnson_foto.webp;0.1571;1.2984;False
bypass;PhotoMakerEncode;N/A;N/A;lebron_james;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\lebron_james_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\lebron_james_foto.jpg;-0.0022;1.4158;False
bypass;PhotoMakerEncode;N/A;N/A;maria_montessori;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\maria_montessori_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\maria_montessori_foto.jpg;-0.0259;1.4324;False
bypass;PhotoMakerEncode;N/A;N/A;marie_curie;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\marie_curie_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\marie_curie_foto.jpg;0.2612;1.2156;False
bypass;PhotoMakerEncode;N/A;N/A;marilyn_monroe;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\marilyn_monroe_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\marilyn_monroe_foto.webp;0.3396;1.1493;False
bypass;PhotoMakerEncode;N/A;N/A;maya_angelou;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\maya_angelou_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\maya_angelou_foto.jpg;0.1125;1.3323;False
bypass;PhotoMakerEncode;N/A;N/A;messi;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\messi_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\messi_foto.webp;0.3358;1.1526;False
bypass;PhotoMakerEncode;N/A;N/A;michelle_obama;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\michelle_obama_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\michelle_obama_foto.jpg;0.2116;1.2557;False
bypass;PhotoMakerEncode;N/A;N/A;morgan_freeman;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\morgan_freeman_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\morgan_freeman_foto.webp;0.3743;1.1187;True
bypass;PhotoMakerEncode;N/A;N/A;mrbean;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\mrbean_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\mrbean_foto.jpg;0.2533;1.222;False
bypass;PhotoMakerEncode;N/A;N/A;nikola_tesla;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\nikola_tesla_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\nikola_tesla_foto.jpeg;0.2504;1.2244;False
bypass;PhotoMakerEncode;N/A;N/A;rafa_nadal;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\rafa_nadal_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\rafa_nadal_foto.webp;0.1493;1.3044;False
bypass;PhotoMakerEncode;N/A;N/A;rey_felipe;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\rey_felipe_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\rey_felipe_foto.jpg;0.0507;1.3779;False
bypass;PhotoMakerEncode;N/A;N/A;sylvester_stallone;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\sylvester_stallone_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\sylvester_stallone_foto.jpg;0.1208;1.3261;False
bypass;PhotoMakerEncode;N/A;N/A;yayoi_kusama;C:\Users\tonir\TFG\outputs_refacer\bypass\PhotoMakerEncode\yayoi_kusama_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\yayoi_kusama_foto.webp;0.429;1.0686;True
bypass;PrepImageForClipVision;N/A;N/A;agatha_christie;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\agatha_christie_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\agatha_christie_foto.jpg;0.3418;1.1473;False
bypass;PrepImageForClipVision;N/A;N/A;alan_turing;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\alan_turing_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\alan_turing_foto.webp;0.3861;1.1081;True
bypass;PrepImageForClipVision;N/A;N/A;albert_einstein;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\albert_einstein_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\albert_einstein_foto.jpg;0.3166;1.1691;False
bypass;PrepImageForClipVision;N/A;N/A;alexia_putellas;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\alexia_putellas_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\alexia_putellas_foto.webp;0.2401;1.2328;False
bypass;PrepImageForClipVision;N/A;N/A;charles_dickens;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\charles_dickens_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\charles_dickens_foto.jpg;0.3065;1.1777;False
bypass;PrepImageForClipVision;N/A;N/A;cristiano;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\cristiano_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\cristiano_foto.webp;0.2523;1.2229;False
bypass;PrepImageForClipVision;N/A;N/A;dolly_parton;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\dolly_parton_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\dolly_parton_foto.jpg;0.2288;1.2419;False
bypass;PrepImageForClipVision;N/A;N/A;freddie_mercury;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\freddie_mercury_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\freddie_mercury_foto.jpg;0.2765;1.203;False
bypass;PrepImageForClipVision;N/A;N/A;grace_kelly;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\grace_kelly_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\grace_kelly_foto.webp;0.4895;1.0104;True
bypass;PrepImageForClipVision;N/A;N/A;jackie_chan;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\jackie_chan_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jackie_chan_foto.jpg;0.3044;1.1795;False
bypass;PrepImageForClipVision;N/A;N/A;jane_goodall;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\jane_goodall_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jane_goodall_foto.jpg;0.3601;1.1312;False
bypass;PrepImageForClipVision;N/A;N/A;jrr_tolkien;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\jrr_tolkien_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jrr_tolkien_foto.webp;0.1705;1.288;False
bypass;PrepImageForClipVision;N/A;N/A;katherine_johnson;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\katherine_johnson_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\katherine_johnson_foto.webp;0.1984;1.2662;False
bypass;PrepImageForClipVision;N/A;N/A;lady_gaga;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\lady_gaga_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\lady_gaga_foto.webp;0.3095;1.1752;False
bypass;PrepImageForClipVision;N/A;N/A;lebron_james;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\lebron_james_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\lebron_james_foto.jpg;0.0156;1.4032;False
bypass;PrepImageForClipVision;N/A;N/A;mae_jeminson;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\mae_jeminson_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\mae_jeminson_foto.jpg;0.041;1.3849;False
bypass;PrepImageForClipVision;N/A;N/A;maria_montessori;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\maria_montessori_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\maria_montessori_foto.jpg;0.1117;1.3329;False
bypass;PrepImageForClipVision;N/A;N/A;marie_curie;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\marie_curie_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\marie_curie_foto.jpg;0.2088;1.2579;False
bypass;PrepImageForClipVision;N/A;N/A;marilyn_monroe;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\marilyn_monroe_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\marilyn_monroe_foto.webp;0.4505;1.0483;True
bypass;PrepImageForClipVision;N/A;N/A;maya_angelou;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\maya_angelou_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\maya_angelou_foto.jpg;0.3398;1.1491;False
bypass;PrepImageForClipVision;N/A;N/A;messi;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\messi_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\messi_foto.webp;0.4015;1.0941;True
bypass;PrepImageForClipVision;N/A;N/A;michelle_obama;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\michelle_obama_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\michelle_obama_foto.jpg;0.2688;1.2093;False
bypass;PrepImageForClipVision;N/A;N/A;morgan_freeman;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\morgan_freeman_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\morgan_freeman_foto.webp;0.337;1.1515;False
bypass;PrepImageForClipVision;N/A;N/A;mrbean;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\mrbean_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\mrbean_foto.jpg;0.4253;1.0721;True
bypass;PrepImageForClipVision;N/A;N/A;nikola_tesla;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\nikola_tesla_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\nikola_tesla_foto.jpeg;0.3709;1.1217;True
bypass;PrepImageForClipVision;N/A;N/A;rafa_nadal;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\rafa_nadal_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\rafa_nadal_foto.webp;0.2563;1.2196;False
bypass;PrepImageForClipVision;N/A;N/A;reina_elizabeth;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\reina_elizabeth_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\reina_elizabeth_foto.jpg;0.3151;1.1704;False
bypass;PrepImageForClipVision;N/A;N/A;rey_felipe;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\rey_felipe_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\rey_felipe_foto.jpg;0.2206;1.2485;False
bypass;PrepImageForClipVision;N/A;N/A;sylvester_stallone;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\sylvester_stallone_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\sylvester_stallone_foto.jpg;0.1669;1.2908;False
bypass;PrepImageForClipVision;N/A;N/A;yayoi_kusama;C:\Users\tonir\TFG\outputs_refacer\bypass\PrepImageForClipVision\yayoi_kusama_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\yayoi_kusama_foto.webp;0.4506;1.0483;True
bypass;TGateApply;N/A;N/A;agatha_christie;C:\Users\tonir\TFG\outputs_refacer\bypass\TGateApply\agatha_christie_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\agatha_christie_foto.jpg;0.3698;1.1227;True
bypass;TGateApply;N/A;N/A;alan_turing;C:\Users\tonir\TFG\outputs_refacer\bypass\TGateApply\alan_turing_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\alan_turing_foto.webp;0.4187;1.0783;True
bypass;TGateApply;N/A;N/A;albert_einstein;C:\Users\tonir\TFG\outputs_refacer\bypass\TGateApply\albert_einstein_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\albert_einstein_foto.jpg;0.206;1.2602;False
bypass;TGateApply;N/A;N/A;alexia_putellas;C:\Users\tonir\TFG\outputs_refacer\bypass\TGateApply\alexia_putellas_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\alexia_putellas_foto.webp;0.2385;1.2341;False
bypass;TGateApply;N/A;N/A;charles_dickens;C:\Users\tonir\TFG\outputs_refacer\bypass\TGateApply\charles_dickens_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\charles_dickens_foto.jpg;0.2404;1.2326;False
bypass;TGateApply;N/A;N/A;cristiano;C:\Users\tonir\TFG\outputs_refacer\bypass\TGateApply\cristiano_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\cristiano_foto.webp;0.3227;1.1639;False
bypass;TGateApply;N/A;N/A;dolly_parton;C:\Users\tonir\TFG\outputs_refacer\bypass\TGateApply\dolly_parton_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\dolly_parton_foto.jpg;0.2435;1.2301;False
bypass;TGateApply;N/A;N/A;freddie_mercury;C:\Users\tonir\TFG\outputs_refacer\bypass\TGateApply\freddie_mercury_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\freddie_mercury_foto.jpg;0.2801;1.2;False
bypass;TGateApply;N/A;N/A;grace_kelly;C:\Users\tonir\TFG\outputs_refacer\bypass\TGateApply\grace_kelly_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\grace_kelly_foto.webp;0.4746;1.0251;True
bypass;TGateApply;N/A;N/A;jackie_chan;C:\Users\tonir\TFG\outputs_refacer\bypass\TGateApply\jackie_chan_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jackie_chan_foto.jpg;0.2815;1.1988;False
bypass;TGateApply;N/A;N/A;jane_goodall;C:\Users\tonir\TFG\outputs_refacer\bypass\TGateApply\jane_goodall_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jane_goodall_foto.jpg;0.3607;1.1307;False
bypass;TGateApply;N/A;N/A;jrr_tolkien;C:\Users\tonir\TFG\outputs_refacer\bypass\TGateApply\jrr_tolkien_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jrr_tolkien_foto.webp;0.199;1.2657;False
bypass;TGateApply;N/A;N/A;katherine_johnson;C:\Users\tonir\TFG\outputs_refacer\bypass\TGateApply\katherine_johnson_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\katherine_johnson_foto.webp;0.2682;1.2098;False
bypass;TGateApply;N/A;N/A;lady_gaga;C:\Users\tonir\TFG\outputs_refacer\bypass\TGateApply\lady_gaga_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\lady_gaga_foto.webp;0.3646;1.1273;True
bypass;TGateApply;N/A;N/A;lebron_james;C:\Users\tonir\TFG\outputs_refacer\bypass\TGateApply\lebron_james_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\lebron_james_foto.jpg;0.1227;1.3246;False
bypass;TGateApply;N/A;N/A;mae_jeminson;C:\Users\tonir\TFG\outputs_refacer\bypass\TGateApply\mae_jeminson_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\mae_jeminson_foto.jpg;0.1336;1.3163;False
bypass;TGateApply;N/A;N/A;maria_montessori;C:\Users\tonir\TFG\outputs_refacer\bypass\TGateApply\maria_montessori_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\maria_montessori_foto.jpg;0.1489;1.3047;False
bypass;TGateApply;N/A;N/A;marie_curie;C:\Users\tonir\TFG\outputs_refacer\bypass\TGateApply\marie_curie_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\marie_curie_foto.jpg;0.3557;1.1352;False
bypass;TGateApply;N/A;N/A;marilyn_monroe;C:\Users\tonir\TFG\outputs_refacer\bypass\TGateApply\marilyn_monroe_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\marilyn_monroe_foto.webp;0.4096;1.0866;True
bypass;TGateApply;N/A;N/A;maya_angelou;C:\Users\tonir\TFG\outputs_refacer\bypass\TGateApply\maya_angelou_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\maya_angelou_foto.jpg;0.3714;1.1212;True
bypass;TGateApply;N/A;N/A;messi;C:\Users\tonir\TFG\outputs_refacer\bypass\TGateApply\messi_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\messi_foto.webp;0.4354;1.0626;True
bypass;TGateApply;N/A;N/A;michelle_obama;C:\Users\tonir\TFG\outputs_refacer\bypass\TGateApply\michelle_obama_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\michelle_obama_foto.jpg;0.2981;1.1849;False
bypass;TGateApply;N/A;N/A;morgan_freeman;C:\Users\tonir\TFG\outputs_refacer\bypass\TGateApply\morgan_freeman_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\morgan_freeman_foto.webp;0.37;1.1225;True
bypass;TGateApply;N/A;N/A;mrbean;C:\Users\tonir\TFG\outputs_refacer\bypass\TGateApply\mrbean_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\mrbean_foto.jpg;0.4749;1.0248;True
bypass;TGateApply;N/A;N/A;nikola_tesla;C:\Users\tonir\TFG\outputs_refacer\bypass\TGateApply\nikola_tesla_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\nikola_tesla_foto.jpeg;0.3745;1.1185;True
bypass;TGateApply;N/A;N/A;rafa_nadal;C:\Users\tonir\TFG\outputs_refacer\bypass\TGateApply\rafa_nadal_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\rafa_nadal_foto.webp;0.3038;1.18;False
